MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:101849	Rack1	receptor for activated C kinase 1	11		translation			IMP	MGI:5660834 	J:223207 	
MGI:97856	Rara	retinoic acid receptor, alpha	11		negative regulation of translation			ISO	RGD:3534 	J:155856 	
MGI:97856	Rara	retinoic acid receptor, alpha	11		negative regulation of translational initiation		PR:P11416-1	IDA		J:137945 	
MGI:1914297	Rars	arginyl-tRNA synthetase	11		arginyl-tRNA aminoacylation			IBA	PTN000238097 	J:265628 	
MGI:1914297	Rars	arginyl-tRNA synthetase	11		arginyl-tRNA aminoacylation			IDA		J:93041 	
MGI:1914297	Rars	arginyl-tRNA synthetase	11		arginyl-tRNA aminoacylation			ISO	RGD:1309215 	J:155856 	
MGI:1914297	Rars	arginyl-tRNA synthetase	11		arginyl-tRNA aminoacylation			ISO	P54136 	J:164563 	
MGI:1914297	Rars	arginyl-tRNA synthetase	11		translation			IEA	KW-0648 	J:60000 	
MGI:1914297	Rars	arginyl-tRNA synthetase	11		tRNA aminoacylation for protein translation			IEA	IPR001412 IPR009080 	J:72247 	
MGI:1923596	Rars2	arginyl-tRNA synthetase 2, mitochondrial	4		arginyl-tRNA aminoacylation			IBA	PTN000238097 	J:265628 	
MGI:1923596	Rars2	arginyl-tRNA synthetase 2, mitochondrial	4		mitochondrial translation			IBA	PTN000238101 	J:265628 	
MGI:1923596	Rars2	arginyl-tRNA synthetase 2, mitochondrial	4		translation			IEA	KW-0648 	J:60000 	
MGI:1923596	Rars2	arginyl-tRNA synthetase 2, mitochondrial	4		tRNA aminoacylation for protein translation			IEA	IPR001412 IPR009080 	J:72247 	
MGI:1099460	Rbm3	RNA binding motif (RNP1, RRM) protein 3	X		positive regulation of translation			ISO	RGD:620145 	J:155856 	
MGI:1099460	Rbm3	RNA binding motif (RNP1, RRM) protein 3	X		regulation of translation			IBA	PTN002554641 	J:265628 	
MGI:1099460	Rbm3	RNA binding motif (RNP1, RRM) protein 3	X		regulation of translation			IDA		J:96469 	
MGI:1099460	Rbm3	RNA binding motif (RNP1, RRM) protein 3	X		translation			IDA		J:96469 	
MGI:1100865	Rbm4	RNA binding motif protein 4	19		cap-independent translational initiation			ISO	Q9BWF3 	J:164563 	
MGI:1100865	Rbm4	RNA binding motif protein 4	19		circadian regulation of translation			IDA		J:119742 	
MGI:1100865	Rbm4	RNA binding motif protein 4	19		IRES-dependent translational initiation of linear mRNA			ISO	Q9BWF3 	J:164563 	
MGI:1100865	Rbm4	RNA binding motif protein 4	19		miRNA mediated inhibition of translation			ISO	Q9BWF3 	J:164563 	
MGI:1100865	Rbm4	RNA binding motif protein 4	19		negative regulation of translation			ISO	Q9BWF3 	J:164563 	
MGI:1100865	Rbm4	RNA binding motif protein 4	19		negative regulation of translation in response to stress			ISO	Q9BWF3 	J:164563 	
MGI:1100865	Rbm4	RNA binding motif protein 4	19		negative regulation of translational initiation			ISO	Q9BWF3 	J:164563 	
MGI:1100865	Rbm4	RNA binding motif protein 4	19		positive regulation of translation			IDA		J:119742 	
MGI:1913954	Rbm4b	RNA binding motif protein 4B	19		regulation of translation			IDA		J:119742 	
MGI:3610364	Rbm24	RNA binding motif protein 24	13		3'-UTR-mediated mRNA destabilization			ISO	Q9BX46 	J:164563 	
MGI:3610364	Rbm24	RNA binding motif protein 24	13		mRNA destabilization			ISO	Q9BX46 	J:164563 	
MGI:3610364	Rbm24	RNA binding motif protein 24	13		negative regulation of cytoplasmic translation			ISO	Q9BX46 	J:164563 	
MGI:3610364	Rbm24	RNA binding motif protein 24	13		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2444477	Rbms3	RNA binding motif, single stranded interacting protein	9		positive regulation of translation			IDA		J:199211 	
MGI:2685397	Rc3h1	RING CCCH (C3H) domains 1	1		3'-UTR-mediated mRNA destabilization			IDA		J:228359 J:229326 	
MGI:2685397	Rc3h1	RING CCCH (C3H) domains 1	1		nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay			IBA	PTN004405653 	J:265628 	
MGI:2685397	Rc3h1	RING CCCH (C3H) domains 1	1		nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay			IMP		J:228359 J:229326 	
MGI:2685397	Rc3h1	RING CCCH (C3H) domains 1	1		regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay			ISO	Q5TC82 	J:164563 	
MGI:2442789	Rc3h2	ring finger and CCCH-type zinc finger domains 2	2		nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay			IBA	PTN004405653 	J:265628 	
MGI:2137600	Rcc1l	reculator of chromosome condensation 1 like	5		positive regulation of mitochondrial translation			ISO	Q96I51 	J:164563 	
MGI:1098271	Rgs2	regulator of G-protein signaling 2	1		negative regulation of translation			ISO	RGD:621665 	J:155856 	
MGI:1098271	Rgs2	regulator of G-protein signaling 2	1		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1095401	Rida	reactive intermediate imine deaminase A homolog	15		mRNA destabilization			ISO	P52758 	J:164563 	
MGI:1095401	Rida	reactive intermediate imine deaminase A homolog	15		negative regulation of translation			ISO	RGD:70940 	J:155856 	
MGI:1913334	Rmnd1	required for meiotic nuclear division 1 homolog	10		positive regulation of mitochondrial translation			IBA	PTN000417420 	J:265628 	
MGI:1913334	Rmnd1	required for meiotic nuclear division 1 homolog	10		positive regulation of mitochondrial translation			ISO	Q9NWS8 	J:164563 	
MGI:1913334	Rmnd1	required for meiotic nuclear division 1 homolog	10		translation			IEA	KW-0648 	J:60000 	
MGI:1923091	Rnf139	ring finger protein 139	15		negative regulation of translation			ISO	Q8WU17 	J:164563 	
MGI:107927	Rock1	Rho-associated coiled-coil containing protein kinase 1	18		mRNA destabilization	regulates gene expression,uses UniProtKB:P70313,happens in cardiac endothelial cell		IMP		J:268013 	
MGI:107926	Rock2	Rho-associated coiled-coil containing protein kinase 2	12		mRNA destabilization	regulates gene expression,uses UniProtKB:P70313,happens in cardiac endothelial cell		IMP		J:268013 	
MGI:1351605	Rpl3	ribosomal protein L3	15		translation			IEA	IPR000597 	J:72247 	
MGI:1915141	Rpl4	ribosomal protein L4	9		translation			IEA	IPR002136 IPR023574 	J:72247 	
MGI:102854	Rpl5	ribosomal protein L5	5		positive regulation of translation			ISO	P46777 	J:164563 	
MGI:102854	Rpl5	ribosomal protein L5	5		translation			IEA	IPR005485 	J:72247 	
MGI:108057	Rpl6	ribosomal protein L6	5		cytoplasmic translation			IBA	PTN000076315 	J:265628 	
MGI:108057	Rpl6	ribosomal protein L6	5		cytoplasmic translation			ISO	Q02878 	J:164563 	
MGI:108057	Rpl6	ribosomal protein L6	5		translation			IEA	IPR000915 IPR005568 	J:72247 	
MGI:98073	Rpl7	ribosomal protein L7	1		translation			IC	GO:0022625 	J:9681 	
MGI:1350927	Rpl8	ribosomal protein L8	15		cytoplasmic translation			IBA	PTN000343556 	J:265628 	
MGI:1350927	Rpl8	ribosomal protein L8	15		cytoplasmic translation			ISO	P62917 	J:164563 	
MGI:1350927	Rpl8	ribosomal protein L8	15		translation			IEA	IPR002171 IPR022666 IPR022669 IPR022671 IPR023672 	J:72247 	
MGI:1298373	Rpl9	ribosomal protein L9	5		cytoplasmic translation			IBA	PTN000183645 	J:265628 	
MGI:1298373	Rpl9	ribosomal protein L9	5		translation			IC	GO:0022625 	J:49488 	
MGI:105943	Rpl10	ribosomal protein L10	X		regulation of translation			ISO	P27635 	J:164563 	
MGI:105943	Rpl10	ribosomal protein L10	X		translation			ISO	P27635 	J:73065 	
MGI:1343877	Rpl10a	ribosomal protein L10A	17		cytoplasmic translation			ISO	P62906 	J:164563 	
MGI:1343877	Rpl10a	ribosomal protein L10A	17		translation			IEA	IPR002143 	J:72247 	
MGI:3647985	Rpl10l	ribosomal protein L10-like	12		translation			IEA	IPR001197 IPR016180 IPR018255 IPR036920 	J:72247 	
MGI:1914275	Rpl11	ribosomal protein L11	4		cytoplasmic translation			ISO	P62913 	J:164563 	
MGI:1914275	Rpl11	ribosomal protein L11	4		translation			IEA	IPR002132 IPR020929 	J:72247 	
MGI:98002	Rpl12	ribosomal protein L12	2		translation			IBA	PTN000184007 	J:265628 	
MGI:105922	Rpl13	ribosomal protein L13	8		translation			IEA	IPR001380 IPR018256 	J:72247 	
MGI:1351455	Rpl13a	ribosomal protein L13A	7		negative regulation of formation of translation preinitiation complex			ISO	P40429 	J:164563 	
MGI:1351455	Rpl13a	ribosomal protein L13A	7		negative regulation of translation			IBA	PTN000166701 	J:265628 	
MGI:1351455	Rpl13a	ribosomal protein L13A	7		negative regulation of translation			IDA		J:192858 	
MGI:1351455	Rpl13a	ribosomal protein L13A	7		negative regulation of translation			ISO	P40429 	J:164563 	
MGI:1351455	Rpl13a	ribosomal protein L13A	7		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1351455	Rpl13a	ribosomal protein L13A	7		translation			IEA	IPR005755 IPR005822 IPR023563 IPR036899 	J:72247 	
MGI:1914365	Rpl14	ribosomal protein L14	9		translation			IEA	IPR002784 	J:72247 	
MGI:1913730	Rpl15	ribosomal protein L15	14		cytoplasmic translation			IBA	PTN000217960 	J:265628 	
MGI:1913730	Rpl15	ribosomal protein L15	14		translation			IEA	IPR000439 IPR012678 IPR020925 	J:72247 	
MGI:2448270	Rpl17	ribosomal protein L17	18		cytoplasmic translation			IBA	PTN000174131 	J:265628 	
MGI:2448270	Rpl17	ribosomal protein L17	18		translation			IEA	IPR001063 IPR005721 IPR018260 IPR036394 	J:72247 	
MGI:98003	Rpl18	ribosomal protein L18	7		cytoplasmic translation			ISO	Q07020 	J:164563 	
MGI:98003	Rpl18	ribosomal protein L18	7		translation			IEA	IPR000039 IPR021132 	J:72247 	
MGI:1924058	Rpl18a	ribosomal protein L18A	8		cytoplasmic translation			ISO	Q02543 	J:164563 	
MGI:1924058	Rpl18a	ribosomal protein L18A	8		translation			IEA	IPR021138 IPR023573 	J:72247 	
MGI:98020	Rpl19	ribosomal protein L19	11		cytoplasmic translation			ISO	P84098 	J:164563 	
MGI:98020	Rpl19	ribosomal protein L19	11		translation			IC	GO:0003735 	J:31514 	
MGI:1278340	Rpl21	ribosomal protein L21	5		translation			IEA	IPR001147 IPR018259 IPR036948 	J:72247 	
MGI:99262	Rpl22	ribosomal protein L22	4		cytoplasmic translation			IBA	PTN000007073 	J:265628 	
MGI:99262	Rpl22	ribosomal protein L22	4		regulation of translation at presynapse, modulating synaptic transmission	happens in glutamatergic synapse,happens in retina		IDA		J:234647 	
MGI:99262	Rpl22	ribosomal protein L22	4		regulation of translation at presynapse, modulating synaptic transmission	happens in glutamatergic synapse,happens in retina		IMP		J:234647 	
MGI:99262	Rpl22	ribosomal protein L22	4		regulation of translation at presynapse, modulating synaptic transmission	happens in glutamatergic synapse,happens in retina		IPI		J:234647 	
MGI:99262	Rpl22	ribosomal protein L22	4		translation			IEA	IPR002671 	J:72247 	
MGI:1915278	Rpl22l1	ribosomal protein L22 like 1	3		cytoplasmic translation			IBA	PTN000007073 	J:265628 	
MGI:1915278	Rpl22l1	ribosomal protein L22 like 1	3		translation			IEA	IPR002671 	J:72247 	
MGI:1929455	Rpl23	ribosomal protein L23	11		translation			ISO	X52839 	J:66696 	
MGI:3040672	Rpl23a	ribosomal protein L23A	11		translation			IEA	IPR012678 IPR013025 IPR019985 	J:72247 	
MGI:1915443	Rpl24	ribosomal protein L24	16		cytoplasmic translation			IBA	PTN000082479 	J:265628 	
MGI:1915443	Rpl24	ribosomal protein L24	16		cytoplasmic translation			ISO	P83731 	J:164563 	
MGI:1915443	Rpl24	ribosomal protein L24	16		translation			IMP	MGI:1856685 	J:92052 	
MGI:1915443	Rpl24	ribosomal protein L24	16		translation			ISO	P83732 	J:73065 	
MGI:106022	Rpl26	ribosomal protein L26	11		cytoplasmic translation			IBA	PTN000124940 	J:265628 	
MGI:106022	Rpl26	ribosomal protein L26	11		positive regulation of translation			ISO	P61254 	J:164563 	
MGI:106022	Rpl26	ribosomal protein L26	11		regulation of translation involved in cellular response to UV			ISO	P61254 	J:164563 	
MGI:1347076	Rpl27a	ribosomal protein L27A	7		translation			IGI	S000006437 	J:137257 	
MGI:101839	Rpl28	ribosomal protein L28	7		translation			IEA	IPR002672 	J:72247 	
MGI:99687	Rpl29	ribosomal protein L29	9		cytoplasmic translation			IBA	PTN000306390 	J:265628 	
MGI:99687	Rpl29	ribosomal protein L29	9		translation			IMP	MGI:3696667 	J:117229 	
MGI:98037	Rpl30	ribosomal protein L30	15		cytoplasmic translation			ISO	P62888 	J:164563 	
MGI:2149632	Rpl31	ribosomal protein L31	1		cytoplasmic translation			IBA	PTN000102776 	J:265628 	
MGI:2149632	Rpl31	ribosomal protein L31	1		cytoplasmic translation			ISO	P62899 	J:164563 	
MGI:2149632	Rpl31	ribosomal protein L31	1		translation			IEA	IPR000054 IPR020052 	J:72247 	
MGI:98038	Rpl32	ribosomal protein L32	6		cytoplasmic translation			ISO	P62910 	J:164563 	
MGI:98038	Rpl32	ribosomal protein L32	6		translation			IC	GO:0022625 	J:31514 	
MGI:1913739	Rpl35	ribosomal protein L35	2		translation			IEA	IPR001854 IPR018254 IPR036049 	J:72247 	
MGI:1928894	Rpl35a	ribosomal protein L35A	16		cytoplasmic translation			IBA	PTN000096770 	J:265628 	
MGI:1928894	Rpl35a	ribosomal protein L35A	16		translation			IEA	IPR001780 IPR018266 	J:72247 	
MGI:1860603	Rpl36	ribosomal protein L36	17		cytoplasmic translation			IBA	PTN000012121 	J:265628 	
MGI:1860603	Rpl36	ribosomal protein L36	17		cytoplasmic translation			ISO	Q9Y3U8 	J:164563 	
MGI:1860603	Rpl36	ribosomal protein L36	17		translation			IEA	IPR000509 	J:72247 	
MGI:1201789	Rpl36a	ribosomal protein L36A	X		cytoplasmic translation			ISO	P83881 	J:164563 	
MGI:1913733	Rpl36al	ribosomal protein L36A-like	12		cytoplasmic translation			ISO	P83881 	J:164563 	
MGI:1914531	Rpl37	ribosomal protein L37	15		translation			IEA	IPR001569 IPR011331 IPR011332 IPR018267 	J:72247 	
MGI:98068	Rpl37a	ribosomal protein L37a	1		translation			IEA	IPR002674 IPR011331 IPR011332 	J:72247 	
MGI:3651519	Rpl37rt	ribosomal protein L37, retrotransposed	5		translation			IEA	IPR001569 IPR011331 IPR011332 IPR018267 	J:72247 	
MGI:1914921	Rpl38	ribosomal protein L38	11		cytoplasmic translation			ISO	P63173 	J:164563 	
MGI:1914921	Rpl38	ribosomal protein L38	11		regulation of translation			IMP	MGI:1859977 MGI:1861228 MGI:2447994 	J:173414 	
MGI:1914921	Rpl38	ribosomal protein L38	11		translation			IEA	IPR002675 	J:72247 	
MGI:1914498	Rpl39	ribosomal protein L39	X		cytoplasmic translation			ISO	P62891 	J:164563 	
MGI:1914498	Rpl39	ribosomal protein L39	X		translation			IEA	IPR000077 IPR020083 	J:72247 	
MGI:1915195	Rpl41	ribosomal protein L41	10		cytoplasmic translation			ISO	P62945 	J:164563 	
MGI:1915195	Rpl41	ribosomal protein L41	10		translation			IEA	IPR007836 	J:72247 	
MGI:1927636	Rplp0	ribosomal protein, large, P0	5		cytoplasmic translation			IBA	PTN000474664 	J:265628 	
MGI:1927099	Rplp1	ribosomal protein, large, P1	9		cytoplasmic translation			IBA	PTN000474938 	J:265628 	
MGI:1927099	Rplp1	ribosomal protein, large, P1	9		regulation of translation			IMP		J:218949 	
MGI:1927099	Rplp1	ribosomal protein, large, P1	9		translational elongation			IEA	IPR027534 	J:72247 	
MGI:1914436	Rplp2	ribosomal protein, large P2	7		cytoplasmic translational elongation			IEA	IPR044076 	J:72247 	
MGI:1914436	Rplp2	ribosomal protein, large P2	7		translational elongation			IEA	IPR027534 	J:72247 	
MGI:105110	Rps2	ribosomal protein S2	17		formation of translation preinitiation complex			ISO	RGD:619887 	J:155856 	
MGI:105110	Rps2	ribosomal protein S2	17		translation			IBA	PTN000346706 	J:265628 	
MGI:1350917	Rps3	ribosomal protein S3	7		negative regulation of translation			ISO	P23396 	J:164563 	
MGI:1350917	Rps3	ribosomal protein S3	7		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1350917	Rps3	ribosomal protein S3	7		translation			IEA	IPR001351 IPR005703 	J:72247 	
MGI:1202063	Rps3a1	ribosomal protein S3A1	3		positive regulation of translation			ISO	RGD:62078 	J:155856 	
MGI:1202063	Rps3a1	ribosomal protein S3A1	3		translation			ISO	P61247 	J:164563 	
MGI:98158	Rps4x	ribosomal protein S4, X-linked	X		translation			IBA	PTN000171891 	J:265628 	
MGI:1097682	Rps5	ribosomal protein S5	7		translation			IBA	PTN000128889 	J:265628 	
MGI:1097682	Rps5	ribosomal protein S5	7		translation			ISO	P46782 	J:164563 	
MGI:1270849	Rps6kb1	ribosomal protein S6 kinase, polypeptide 1	11		positive regulation of translation			ISO	P23443 	J:164563 	
MGI:1270849	Rps6kb1	ribosomal protein S6 kinase, polypeptide 1	11		positive regulation of translational initiation			ISO	P23443 	J:164563 	
MGI:1270849	Rps6kb1	ribosomal protein S6 kinase, polypeptide 1	11		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1927343	Rps6kb2	ribosomal protein S6 kinase, polypeptide 2	19		positive regulation of translational initiation			ISO	Q9UBS0 	J:164563 	
MGI:1333818	Rps7	ribosomal protein S7	12		translation			IEA	IPR000554 	J:72247 	
MGI:98166	Rps8	ribosomal protein S8	4		translation			IEA	IPR001047 IPR018283 	J:72247 	
MGI:1924096	Rps9	ribosomal protein S9	7		positive regulation of translational fidelity			IBA	PTN000216478 	J:265628 	
MGI:1924096	Rps9	ribosomal protein S9	7		translation			ISO	P46781 	J:164563 	
MGI:1351329	Rps11	ribosomal protein S11	7		translation			IEA	IPR000266 IPR019979 	J:72247 	
MGI:98105	Rps12	ribosomal protein S12	10		translation			IEA	IPR000530 	J:72247 	
MGI:1915302	Rps13	ribosomal protein S13	7		translation			IEA	IPR000589 IPR012606 	J:72247 	
MGI:98107	Rps14	ribosomal protein S14	18		translation			IBA	PTN000204884 	J:265628 	
MGI:98107	Rps14	ribosomal protein S14	18		translation			ISO	P62263 	J:164563 	
MGI:98117	Rps15	ribosomal protein S15	10		translation			IEA	IPR002222 IPR005713 IPR023575 	J:72247 	
MGI:98118	Rps16	ribosomal protein S16	7		translation			IEA	IPR000754 IPR020574 	J:72247 	
MGI:1309526	Rps17	ribosomal protein S17	7		translation			ISO	NM_017152 	J:49833 	
MGI:98146	Rps18	ribosomal protein S18	17		translation			IEA	IPR001892 IPR018269 	J:72247 	
MGI:1333780	Rps19	ribosomal protein S19	7		translation			IEA	IPR001266 IPR018277 	J:72247 	
MGI:1914677	Rps20	ribosomal protein S20	4		translation			IEA	IPR001848 IPR005729 IPR018268 	J:72247 	
MGI:1913731	Rps21	ribosomal protein S21	2		cytoplasmic translation			ISO	P63220 	J:164563 	
MGI:1913731	Rps21	ribosomal protein S21	2		translation			IEA	IPR001931 IPR018279 	J:72247 	
MGI:1913725	Rps23	ribosomal protein S23	13		cytoplasmic translation			ISO	P62266 	J:164563 	
MGI:1913725	Rps23	ribosomal protein S23	13		maintenance of translational fidelity			ISO	P62266 	J:164563 	
MGI:1913725	Rps23	ribosomal protein S23	13		translation			IBA	PTN000182999 	J:265628 	
MGI:1913725	Rps23	ribosomal protein S23	13		translation			ISO	P62266 	J:164563 	
MGI:98147	Rps24	ribosomal protein S24	14		translation			ISO	NM_033022 	J:1948 	
MGI:1351628	Rps26	ribosomal protein S26	10		cytoplasmic translation			ISO	P62854 	J:164563 	
MGI:1351628	Rps26	ribosomal protein S26	10		translation			IEA	IPR000892 	J:72247 	
MGI:1925544	Rps27a	ribosomal protein S27A	11		translation			IEA	IPR002906 IPR011332 	J:72247 	
MGI:1915191	Rps27l	ribosomal protein S27-like	9		positive regulation of translation			ISO	Q71UM5 	J:164563 	
MGI:1915191	Rps27l	ribosomal protein S27-like	9		translation			IEA	IPR000592 IPR011332 	J:72247 	
MGI:1859516	Rps28	ribosomal protein S28	17		cytoplasmic translation			ISO	P62857 	J:164563 	
MGI:1859516	Rps28	ribosomal protein S28	17		translation			IEA	IPR000289 	J:72247 	
MGI:107681	Rps29	ribosomal protein S29	12		cytoplasmic translation			ISO	P62273 	J:164563 	
MGI:107681	Rps29	ribosomal protein S29	12		translation			ISO	L31610 	J:35064 	
MGI:105381	Rpsa	ribosomal protein SA	9		cytoplasmic translation			IBA	PTN000160709 	J:265628 	
MGI:105381	Rpsa	ribosomal protein SA	9		translation			IBA	PTN000160708 	J:265628 	
MGI:2141440	Rpusd3	RNA pseudouridylate synthase domain containing 3	6		positive regulation of mitochondrial translation			ISO	Q6P087 	J:164563 	
MGI:1919239	Rpusd4	RNA pseudouridylate synthase domain containing 4	9		positive regulation of mitochondrial translation			ISO	Q96CM3 	J:164563 	
MGI:2681840	Rsl24d1	ribosomal L24 domain containing 1	9		translation			IEA	IPR023438 	J:72247 	
MGI:1913771	Rwdd1	RWD domain containing 1	10		cytoplasmic translation			IBA	PTN000265414 	J:265628 	
MGI:98214	Rxra	retinoid X receptor alpha	2		positive regulation of translational initiation by iron			IGI	MGI:1201686 	J:204716 	
MGI:1338947	S100a9	S100 calcium binding protein A9 (calgranulin B)	3		regulation of translation			IMP		J:219615 	
MGI:1921730	Samd4	sterile alpha motif domain containing 4	14		negative regulation of translation			IEA	IPR037634 	J:72247 	
MGI:1921730	Samd4	sterile alpha motif domain containing 4	14		nuclear-transcribed mRNA poly(A) tail shortening			IBA	PTN000282210 	J:265628 	
MGI:1921730	Samd4	sterile alpha motif domain containing 4	14		positive regulation of translation			ISO	Q9UPU9 	J:73065 	
MGI:1921730	Samd4	sterile alpha motif domain containing 4	14		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2448542	Samd4b	sterile alpha motif domain containing 4B	7		negative regulation of translation			IEA	IPR037634 	J:72247 	
MGI:2448542	Samd4b	sterile alpha motif domain containing 4B	7		nuclear-transcribed mRNA poly(A) tail shortening			IBA	PTN000282210 	J:265628 	
MGI:1913368	Sarnp	SAP domain containing ribonucleoprotein	10		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:102809	Sars	seryl-aminoacyl-tRNA synthetase	3		seryl-tRNA aminoacylation			IBA	PTN000207086 	J:265628 	
MGI:102809	Sars	seryl-aminoacyl-tRNA synthetase	3		seryl-tRNA aminoacylation			ISO	P49591 	J:164563 	
MGI:102809	Sars	seryl-aminoacyl-tRNA synthetase	3		translation			IEA	KW-0648 	J:60000 	
MGI:102809	Sars	seryl-aminoacyl-tRNA synthetase	3		tRNA aminoacylation for protein translation			IEA	IPR002314 	J:72247 	
MGI:1919234	Sars2	seryl-aminoacyl-tRNA synthetase 2	7		mitochondrial seryl-tRNA aminoacylation			IBA	PTN000207154 	J:265628 	
MGI:1919234	Sars2	seryl-aminoacyl-tRNA synthetase 2	7		seryl-tRNA aminoacylation			IBA	PTN000207086 	J:265628 	
MGI:1919234	Sars2	seryl-aminoacyl-tRNA synthetase 2	7		seryl-tRNA aminoacylation			ISS	Q9N0F3 	J:63028 	
MGI:1919234	Sars2	seryl-aminoacyl-tRNA synthetase 2	7		translation			IEA	KW-0648 	J:60000 	
MGI:1919234	Sars2	seryl-aminoacyl-tRNA synthetase 2	7		tRNA aminoacylation for protein translation			IEA	IPR002314 	J:72247 	
MGI:1922670	Secisbp2	SECIS binding protein 2	13		positive regulation of selenocysteine incorporation			ISO	RGD:620991 	J:155856 	
MGI:1922670	Secisbp2	SECIS binding protein 2	13		selenocysteine incorporation			IBA	PTN000328589 	J:265628 	
MGI:1922670	Secisbp2	SECIS binding protein 2	13		selenocysteine incorporation			IMP	MGI:4433050 	J:213080 	
MGI:1922670	Secisbp2	SECIS binding protein 2	13		selenocysteine incorporation	uses Gpx1|uses Gpx4|uses Selenow|uses Selenom|uses Selenot		IMP	MGI:2181426 MGI:5583885 	J:213480 	
MGI:1917604	Secisbp2l	SECIS binding protein 2-like	2		selenocysteine incorporation			IBA	PTN000328589 	J:265628 	
MGI:1098791	Sepsecs	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase	5		selenocysteine incorporation			IBA	PTN000986608 	J:265628 	
MGI:1098791	Sepsecs	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase	5		selenocysteine incorporation			IDA		J:114736 	
MGI:1098791	Sepsecs	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase	5		translation			IEA	KW-0648 	J:60000 	
MGI:92638	Serp1	stress-associated endoplasmic reticulum protein 1	3		positive regulation of translation			IMP	MGI:3652355 	J:106619 	
MGI:2651874	Sesn2	sestrin 2	4		negative regulation of translation in response to endoplasmic reticulum stress			IMP		J:224583 	
MGI:2651874	Sesn2	sestrin 2	4		negative regulation of translation in response to endoplasmic reticulum stress			ISO	P58004 	J:164563 	
MGI:2441788	Shfl	shiftless antiviral inhibitor of ribosomal frameshifting	9		negative regulation of translational frameshifting			ISO	Q9NUL5 	J:164563 	
MGI:2441788	Shfl	shiftless antiviral inhibitor of ribosomal frameshifting	9		regulation of translational termination			ISO	Q9NUL5 	J:164563 	
MGI:98299	Shmt1	serine hydroxymethyltransferase 1 (soluble)	11		negative regulation of translation			ISO	P34896 	J:164563 	
MGI:1277989	Shmt2	serine hydroxymethyltransferase 2 (mitochondrial)	10		regulation of mitochondrial translation			IMP		J:259713 J:259137 	
MGI:1277989	Shmt2	serine hydroxymethyltransferase 2 (mitochondrial)	10		regulation of mitochondrial translation			ISO	P34897 	J:164563 	
MGI:1915093	Slc35a4	solute carrier family 35, member A4	18		positive regulation of translation in response to stress			ISO	L0R6Q1 	J:164563 	
MGI:98366	Sox4	SRY (sex determining region Y)-box 4	13		positive regulation of translation			ISO	Q06945 	J:164563 	
MGI:1925836	Srbd1	S1 RNA binding domain 1	17		translation			IBA	PTN000076677 	J:265628 	
MGI:1350930	Srp9	signal recognition particle 9	1		negative regulation of translational elongation			IEA	IPR008832 	J:72247 	
MGI:103038	Stat3	signal transducer and activator of transcription 3	11		positive regulation of miRNA mediated inhibition of translation			ISO	P40763 	J:164563 	
MGI:1891690	Syncrip	synaptotagmin binding, cytoplasmic RNA interacting protein	9		negative regulation of translation			ISO	O60506 	J:164563 	
MGI:1891690	Syncrip	synaptotagmin binding, cytoplasmic RNA interacting protein	9		positive regulation of translation			ISO	RGD:1305683 	J:155856 	
MGI:1917457	Taco1	translational activator of mitochondrially encoded cytochrome c oxidase I	11		regulation of mitochondrial translation	uses mt-Co1,uses mt-Co1		IMP	MGI:5905291 	J:239883 	
MGI:1917457	Taco1	translational activator of mitochondrially encoded cytochrome c oxidase I	11		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:103027	Tarbp2	TARBP2, RISC loading complex RNA binding subunit	15		positive regulation of translation			IMP	MGI:2445673 	J:55515 	
MGI:103027	Tarbp2	TARBP2, RISC loading complex RNA binding subunit	15		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2387629	Tardbp	TAR DNA binding protein	4		3'-UTR-mediated mRNA destabilization			ISO	Q13148 	J:164563 	
MGI:106314	Tars	threonyl-tRNA synthetase	15		threonyl-tRNA aminoacylation			IBA	PTN000155083 	J:265628 	
MGI:106314	Tars	threonyl-tRNA synthetase	15		threonyl-tRNA aminoacylation			IDA		J:93041 J:263618 	
MGI:106314	Tars	threonyl-tRNA synthetase	15		threonyl-tRNA aminoacylation			ISO	P26639 	J:164563 	
MGI:106314	Tars	threonyl-tRNA synthetase	15		translation			IEA	KW-0648 	J:60000 	
MGI:106314	Tars	threonyl-tRNA synthetase	15		tRNA aminoacylation for protein translation			IEA	IPR002314 	J:72247 	
