MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:99666	Syt2	synaptotagmin II	1		calcium-dependent activation of synaptic vesicle fusion	happens in cerebellum		IDA		J:117050 	
MGI:99666	Syt2	synaptotagmin II	1		calcium-dependent activation of synaptic vesicle fusion	happens in neuromuscular junction		IDA		J:117050 	
MGI:99666	Syt2	synaptotagmin II	1		calcium-dependent activation of synaptic vesicle fusion	happens in diencephalon		IEP		J:117050 	
MGI:99666	Syt2	synaptotagmin II	1		calcium-dependent activation of synaptic vesicle fusion	happens in corpus striatum		IEP		J:117050 	
MGI:99666	Syt2	synaptotagmin II	1		calcium-dependent activation of synaptic vesicle fusion	happens in cerebellum		IEP		J:117050 	
MGI:99666	Syt2	synaptotagmin II	1		calcium-dependent activation of synaptic vesicle fusion	happens in neuromuscular junction		IEP		J:117050 	
MGI:99666	Syt2	synaptotagmin II	1		calcium-dependent activation of synaptic vesicle fusion	happens in diencephalon		IMP		J:117050 	
MGI:99666	Syt2	synaptotagmin II	1		calcium-dependent activation of synaptic vesicle fusion	happens in corpus striatum		IMP		J:117050 	
MGI:99666	Syt2	synaptotagmin II	1		calcium-dependent activation of synaptic vesicle fusion	happens in cerebellum		IMP		J:117050 	
MGI:99666	Syt2	synaptotagmin II	1		calcium-dependent activation of synaptic vesicle fusion	happens in neuromuscular junction		IMP		J:117050 	
MGI:99666	Syt2	synaptotagmin II	1		calcium-ion regulated exocytosis			IBA	PTN000001283 	J:265628 	
MGI:99666	Syt2	synaptotagmin II	1		neurotransmitter secretion			IEA	IPR015428 	J:72247 	
MGI:99666	Syt2	synaptotagmin II	1		regulation of calcium ion-dependent exocytosis			IBA	PTN000001283 	J:265628 	
MGI:99666	Syt2	synaptotagmin II	1		regulation of dopamine secretion			IBA	PTN000001283 	J:265628 	
MGI:99665	Syt3	synaptotagmin III	7		calcium-ion regulated exocytosis			IBA	PTN000001283 	J:265628 	
MGI:99665	Syt3	synaptotagmin III	7		exocytosis			IEA	KW-0268 	J:60000 	
MGI:99665	Syt3	synaptotagmin III	7		regulation of calcium ion-dependent exocytosis			IBA	PTN000001283 	J:265628 	
MGI:99665	Syt3	synaptotagmin III	7		regulation of calcium ion-dependent exocytosis			ISO	RGD:3805 	J:155856 	
MGI:99665	Syt3	synaptotagmin III	7		regulation of dopamine secretion			IBA	PTN000001283 	J:265628 	
MGI:101759	Syt4	synaptotagmin IV	18		calcium-ion regulated exocytosis			IBA	PTN000001283 	J:265628 	
MGI:101759	Syt4	synaptotagmin IV	18		exocytosis			IEA	IPR028683 	J:72247 	
MGI:101759	Syt4	synaptotagmin IV	18		negative regulation of calcium ion-dependent exocytosis			ISO	RGD:68397 	J:155856 	
MGI:101759	Syt4	synaptotagmin IV	18		negative regulation of catecholamine secretion			ISO	RGD:68397 	J:155856 	
MGI:101759	Syt4	synaptotagmin IV	18		negative regulation of catecholamine secretion			ISO	Q9H2B2 	J:164563 	
MGI:101759	Syt4	synaptotagmin IV	18		negative regulation of dense core granule exocytosis			ISO	RGD:68397 	J:155856 	
MGI:101759	Syt4	synaptotagmin IV	18		negative regulation of neurotransmitter secretion			ISO	RGD:68397 	J:155856 	
MGI:101759	Syt4	synaptotagmin IV	18		negative regulation of protein secretion	regulates_transport_of UniProtKB:P21237,happens in hippocampal neuron,is upstream of negative regulation of synaptic vesicle exocytosis,happens in postsynapse,happens in axon,negatively regulates retrograde trans-synaptic signaling|regulates_transport_of UniProtKB:P21237,happens in hippocampal neuron,is upstream of negative regulation of synaptic vesicle exocytosis,happens in postsynapse,happens in dendrite,negatively regulates retrograde trans-synaptic signaling		IMP		J:161262 	
MGI:101759	Syt4	synaptotagmin IV	18		negative regulation of synaptic vesicle exocytosis	happens in hippocampal neuron,regulates_transport_of UniProtKB:P21237		IMP		J:161262 	
MGI:101759	Syt4	synaptotagmin IV	18		neurotransmitter secretion			IDA		J:91437 	
MGI:101759	Syt4	synaptotagmin IV	18		positive regulation of dense core granule exocytosis	regulates a function/process that happens in pituitary gland		IMP		J:136185 	
MGI:101759	Syt4	synaptotagmin IV	18		positive regulation of glutamate secretion			IMP		J:91437 	
MGI:101759	Syt4	synaptotagmin IV	18		regulation of calcium ion-dependent exocytosis			IBA	PTN000001283 	J:265628 	
MGI:101759	Syt4	synaptotagmin IV	18		regulation of calcium ion-dependent exocytosis	regulates a function/process that happens in neuron projection terminus		IMP		J:146181 	
MGI:101759	Syt4	synaptotagmin IV	18		regulation of calcium ion-dependent exocytosis	regulates a function/process that happens in cochlear inner hair cell,regulates a function/process that happens in UBERON:0007023|regulates a function/process that happens in outer hair cell		IMP		J:156713 	
MGI:101759	Syt4	synaptotagmin IV	18		regulation of calcium ion-dependent exocytosis			TAS		J:19903 	
MGI:101759	Syt4	synaptotagmin IV	18		regulation of dopamine secretion			IBA	PTN000001283 	J:265628 	
MGI:101759	Syt4	synaptotagmin IV	18		regulation of dopamine secretion	regulates a function/process that happens in somatodendritic compartment		IMP		J:235258 	
MGI:101759	Syt4	synaptotagmin IV	18		regulation of presynaptic dense core granule exocytosis	happens in glutamatergic synapse,happens in hippocampal formation		EXP		J:161262 	
MGI:101759	Syt4	synaptotagmin IV	18		regulation of presynaptic dense core granule exocytosis	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:161262 	
MGI:101759	Syt4	synaptotagmin IV	18		regulation of presynaptic dense core granule exocytosis	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:161262 	
MGI:1926368	Syt5	synaptotagmin V	7		calcium ion-regulated exocytosis of neurotransmitter			IBA	PTN000797569 	J:265628 	
MGI:1926368	Syt5	synaptotagmin V	7		calcium-ion regulated exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1926368	Syt5	synaptotagmin V	7		regulation of calcium ion-dependent exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1926368	Syt5	synaptotagmin V	7		regulation of calcium ion-dependent exocytosis			IMP		J:232992 	
MGI:1926368	Syt5	synaptotagmin V	7		regulation of dopamine secretion			IBA	PTN000001283 	J:265628 	
MGI:1859544	Syt6	synaptotagmin VI	3		acrosomal vesicle exocytosis			ISO	Q5T7P8 	J:164563 	
MGI:1859544	Syt6	synaptotagmin VI	3		calcium-ion regulated exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1859544	Syt6	synaptotagmin VI	3		presynaptic dense core vesicle exocytosis			ISO	RGD:62012 	J:155856 	
MGI:1859544	Syt6	synaptotagmin VI	3		regulation of calcium ion-dependent exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1859544	Syt6	synaptotagmin VI	3		regulation of dopamine secretion			IBA	PTN000001283 	J:265628 	
MGI:1859545	Syt7	synaptotagmin VII	19		calcium ion regulated lysosome exocytosis			IMP		J:115013 J:137198 	
MGI:1859545	Syt7	synaptotagmin VII	19		calcium ion regulated lysosome exocytosis			ISO	RGD:62013 	J:155856 	
MGI:1859545	Syt7	synaptotagmin VII	19		calcium ion-regulated exocytosis of neurotransmitter			IMP		J:228494 	
MGI:1859545	Syt7	synaptotagmin VII	19		calcium-dependent activation of synaptic vesicle fusion	happens in retina		IDA		J:207181 	
MGI:1859545	Syt7	synaptotagmin VII	19		calcium-dependent activation of synaptic vesicle fusion	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:207181 	
MGI:1859545	Syt7	synaptotagmin VII	19		calcium-dependent activation of synaptic vesicle fusion	happens in GABA-ergic synapse,happens in hippocampal formation		IDA		J:207181 	
MGI:1859545	Syt7	synaptotagmin VII	19		calcium-dependent activation of synaptic vesicle fusion	happens in retina		IMP		J:207181 	
MGI:1859545	Syt7	synaptotagmin VII	19		calcium-dependent activation of synaptic vesicle fusion	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:207181 	
MGI:1859545	Syt7	synaptotagmin VII	19		calcium-dependent activation of synaptic vesicle fusion	happens in GABA-ergic synapse,happens in hippocampal formation		IMP		J:207181 	
MGI:1859545	Syt7	synaptotagmin VII	19		calcium-ion regulated exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1859545	Syt7	synaptotagmin VII	19		calcium-ion regulated exocytosis			ISO	RGD:62013 	J:155856 	
MGI:1859545	Syt7	synaptotagmin VII	19		exocytosis			IEA	IPR015427 	J:72247 	
MGI:1859545	Syt7	synaptotagmin VII	19		exocytosis			IEA	KW-0268 	J:60000 	
MGI:1859545	Syt7	synaptotagmin VII	19		positive regulation of calcium ion-dependent exocytosis			ISO	RGD:62013 	J:155856 	
MGI:1859545	Syt7	synaptotagmin VII	19		regulation of calcium ion-dependent exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1859545	Syt7	synaptotagmin VII	19		regulation of calcium ion-dependent exocytosis			IMP		J:232992 	
MGI:1859545	Syt7	synaptotagmin VII	19		regulation of calcium ion-dependent exocytosis			ISO	RGD:62013 	J:155856 	
MGI:1859545	Syt7	synaptotagmin VII	19		regulation of dopamine secretion			IBA	PTN000001283 	J:265628 	
MGI:1859545	Syt7	synaptotagmin VII	19		regulation of dopamine secretion	regulates a function/process that happens in somatodendritic compartment		IMP		J:235258 	
MGI:1859545	Syt7	synaptotagmin VII	19		regulation of glucagon secretion			IMP		J:166575 	
MGI:1859545	Syt7	synaptotagmin VII	19		regulation of insulin secretion			IMP		J:131422 	
MGI:1859545	Syt7	synaptotagmin VII	19		regulation of insulin secretion			ISO	RGD:62013 	J:155856 	
MGI:1859867	Syt8	synaptotagmin VIII	7		calcium ion-regulated exocytosis of neurotransmitter			IBA	PTN000797569 	J:265628 	
MGI:1859867	Syt8	synaptotagmin VIII	7		calcium-ion regulated exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1859867	Syt8	synaptotagmin VIII	7		exocytosis			IEA	IPR030540 	J:72247 	
MGI:1859867	Syt8	synaptotagmin VIII	7		regulation of calcium ion-dependent exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1859867	Syt8	synaptotagmin VIII	7		regulation of dopamine secretion			IBA	PTN000001283 	J:265628 	
MGI:1926373	Syt9	synaptotagmin IX	7		calcium-dependent activation of synaptic vesicle fusion	happens in diencephalon		IDA		J:122459 	
MGI:1926373	Syt9	synaptotagmin IX	7		calcium-dependent activation of synaptic vesicle fusion	happens in corpus striatum		IDA		J:122459 	
MGI:1926373	Syt9	synaptotagmin IX	7		calcium-dependent activation of synaptic vesicle fusion	happens in main olfactory bulb		IDA		J:122459 	
MGI:1926373	Syt9	synaptotagmin IX	7		calcium-dependent activation of synaptic vesicle fusion	happens in hippocampal mossy fiber to CA3 synapse		IDA		J:122459 	
MGI:1926373	Syt9	synaptotagmin IX	7		calcium-dependent activation of synaptic vesicle fusion	happens in diencephalon		IMP		J:122459 	
MGI:1926373	Syt9	synaptotagmin IX	7		calcium-dependent activation of synaptic vesicle fusion	happens in corpus striatum		IMP		J:122459 	
MGI:1926373	Syt9	synaptotagmin IX	7		calcium-dependent activation of synaptic vesicle fusion	happens in main olfactory bulb		IMP		J:122459 	
MGI:1926373	Syt9	synaptotagmin IX	7		calcium-dependent activation of synaptic vesicle fusion	happens in hippocampal mossy fiber to CA3 synapse		IMP		J:122459 	
MGI:1926373	Syt9	synaptotagmin IX	7		calcium-ion regulated exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1926373	Syt9	synaptotagmin IX	7		positive regulation of calcium ion-dependent exocytosis			ISO	RGD:621169 	J:155856 	
MGI:1926373	Syt9	synaptotagmin IX	7		regulation of calcium ion-dependent exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1926373	Syt9	synaptotagmin IX	7		regulation of calcium ion-dependent exocytosis			IMP		J:232992 	
MGI:1926373	Syt9	synaptotagmin IX	7		regulation of calcium ion-dependent exocytosis			ISO	RGD:621169 	J:155856 	
MGI:1926373	Syt9	synaptotagmin IX	7		regulation of dopamine secretion			IBA	PTN000001283 	J:265628 	
MGI:1926373	Syt9	synaptotagmin IX	7		regulation of insulin secretion			ISO	RGD:621169 	J:155856 	
MGI:1859546	Syt10	synaptotagmin X	15		calcium-ion regulated exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1859546	Syt10	synaptotagmin X	15		exocytosis			IEA	KW-0268 	J:60000 	
MGI:1859546	Syt10	synaptotagmin X	15		positive regulation of calcium ion-dependent exocytosis			IMP		J:229369 	
MGI:1859546	Syt10	synaptotagmin X	15		regulation of calcium ion-dependent exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1859546	Syt10	synaptotagmin X	15		regulation of calcium ion-dependent exocytosis			IMP		J:232992 	
MGI:1859546	Syt10	synaptotagmin X	15		regulation of dopamine secretion			IBA	PTN000001283 	J:265628 	
MGI:1859546	Syt10	synaptotagmin X	15	NOT	synaptic vesicle exocytosis			IMP		J:229369 	
MGI:1859547	Syt11	synaptotagmin XI	3		calcium ion regulated lysosome exocytosis	happens in astrocyte,is a part of plasma membrane repair		IMP		J:233974 	
MGI:1859547	Syt11	synaptotagmin XI	3		calcium-ion regulated exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1859547	Syt11	synaptotagmin XI	3		negative regulation of dopamine secretion			IDA		J:260099 	
MGI:1859547	Syt11	synaptotagmin XI	3		negative regulation of dopamine secretion			ISO	RGD:62042 	J:155856 	
MGI:1859547	Syt11	synaptotagmin XI	3		regulation of calcium ion-dependent exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1859547	Syt11	synaptotagmin XI	3		regulation of dopamine secretion			IBA	PTN000001283 	J:265628 	
MGI:2159601	Syt12	synaptotagmin XII	19		calcium-ion regulated exocytosis			IBA	PTN000001283 	J:265628 	
MGI:2159601	Syt12	synaptotagmin XII	19		regulation of calcium ion-dependent exocytosis			IBA	PTN000001283 	J:265628 	
MGI:2159601	Syt12	synaptotagmin XII	19		regulation of dopamine secretion			IBA	PTN000001283 	J:265628 	
MGI:2159601	Syt12	synaptotagmin XII	19		regulation of neurotransmitter secretion			IEA	IPR030537 	J:72247 	
MGI:2159601	Syt12	synaptotagmin XII	19		spontaneous exocytosis of neurotransmitter			ISO	RGD:621876 	J:155856 	
MGI:1933945	Syt13	synaptotagmin XIII	2		calcium-ion regulated exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1933945	Syt13	synaptotagmin XIII	2		regulation of calcium ion-dependent exocytosis			IBA	PTN000001283 	J:265628 	
MGI:1933945	Syt13	synaptotagmin XIII	2		regulation of dopamine secretion			IBA	PTN000001283 	J:265628 	
MGI:2442166	Syt15	synaptotagmin XV	14		calcium-ion regulated exocytosis			IBA	PTN000001283 	J:265628 	
MGI:2442166	Syt15	synaptotagmin XV	14		regulation of calcium ion-dependent exocytosis			IBA	PTN000001283 	J:265628 	
MGI:2442166	Syt15	synaptotagmin XV	14		regulation of dopamine secretion			IBA	PTN000001283 	J:265628 	
MGI:2673872	Syt16	synaptotagmin XVI	12		exocytosis			IEA	IPR028690 	J:72247 	
MGI:104966	Syt17	synaptotagmin XVII	7		calcium-ion regulated exocytosis			IBA	PTN000001283 	J:265628 	
MGI:104966	Syt17	synaptotagmin XVII	7		exocytosis			IEA	IPR014705 	J:72247 	
MGI:104966	Syt17	synaptotagmin XVII	7		regulation of calcium ion-dependent exocytosis			IBA	PTN000001283 	J:265628 	
MGI:104966	Syt17	synaptotagmin XVII	7		regulation of dopamine secretion			IBA	PTN000001283 	J:265628 	
MGI:1933365	Sytl1	synaptotagmin-like 1	4		exocytosis			IBA	PTN005238642 	J:265628 	
MGI:1933365	Sytl1	synaptotagmin-like 1	4		exocytosis			IDA		J:150917 	
MGI:1933365	Sytl1	synaptotagmin-like 1	4		exocytosis			ISO	Q8IYJ3 	J:164563 	
MGI:1933366	Sytl2	synaptotagmin-like 2	7		exocytosis			IBA	PTN005238642 	J:265628 	
MGI:1933366	Sytl2	synaptotagmin-like 2	7		exocytosis			IDA		J:150917 	
MGI:1933366	Sytl2	synaptotagmin-like 2	7		exocytosis			ISO	Q9HCH5 	J:164563 	
MGI:1933366	Sytl2	synaptotagmin-like 2	7		positive regulation of mucus secretion			IMP		J:116278 	
MGI:1933366	Sytl2	synaptotagmin-like 2	7		vesicle docking involved in exocytosis			ISO	Q9HCH5 	J:164563 	
MGI:1933367	Sytl3	synaptotagmin-like 3	17		exocytosis			IBA	PTN005238642 	J:265628 	
MGI:1933367	Sytl3	synaptotagmin-like 3	17		exocytosis			IDA		J:83162 	
MGI:1351606	Sytl4	synaptotagmin-like 4	X		exocytosis			IBA	PTN005238642 	J:265628 	
MGI:1351606	Sytl4	synaptotagmin-like 4	X		exocytosis			IDA		J:83162 	
MGI:1351606	Sytl4	synaptotagmin-like 4	X		negative regulation of insulin secretion	regulates a function/process that happens in islets of Langerhans		IMP		J:129731 	
MGI:1351606	Sytl4	synaptotagmin-like 4	X		positive regulation of exocytosis			ISO	Q96C24 	J:164563 	
MGI:1351606	Sytl4	synaptotagmin-like 4	X		positive regulation of protein secretion			ISO	Q96C24 	J:164563 	
MGI:2668451	Sytl5	synaptotagmin-like 5	X		exocytosis			IBA	PTN005238642 	J:265628 	
MGI:2668451	Sytl5	synaptotagmin-like 5	X		exocytosis			IDA		J:83162 	
MGI:98474	Tac1	tachykinin 1	6		positive regulation of corticosterone secretion			ISO	RGD:3807 	J:155856 	
MGI:98474	Tac1	tachykinin 1	6		positive regulation of renal sodium excretion			ISO	RGD:3807 	J:155856 	
MGI:98474	Tac1	tachykinin 1	6		positive regulation of saliva secretion			ISO	RGD:3807 	J:155856 	
MGI:1931130	Tac4	tachykinin 4	11		mast cell degranulation			IEA	KW-0467 	J:60000 	
MGI:1931130	Tac4	tachykinin 4	11		positive regulation of saliva secretion			IDA		J:65461 	
MGI:98475	Tacr1	tachykinin receptor 1	6		positive regulation of hormone secretion			ISO	RGD:3811 	J:155856 	
MGI:98475	Tacr1	tachykinin receptor 1	6		positive regulation of renal sodium excretion			ISO	RGD:3811 	J:155856 	
MGI:98475	Tacr1	tachykinin receptor 1	6		positive regulation of saliva secretion			ISO	RGD:3811 	J:155856 	
MGI:98477	Tacr2	tachykinin receptor 2	10		negative regulation of luteinizing hormone secretion			ISO	RGD:3812 	J:155856 	
MGI:98477	Tacr2	tachykinin receptor 2	10		positive regulation of acetylcholine secretion, neurotransmission			ISO	RGD:3812 	J:155856 	
MGI:98477	Tacr2	tachykinin receptor 2	10		prolactin secretion			ISO	RGD:3812 	J:155856 	
MGI:101825	Tango2	transport and golgi organization 2	16		protein secretion			IBA	PTN000427623 	J:265628 	
MGI:2142786	Tango6	transport and golgi organization 6	8		protein secretion			IBA	PTN001076302 	J:265628 	
MGI:2387629	Tardbp	TAR DNA binding protein	4		positive regulation of insulin secretion			ISO	RGD:1310906 	J:155856 	
MGI:98495	Tbx3	T-box 3	5		follicle-stimulating hormone secretion			ISO	O15119 	J:164563 	
MGI:98495	Tbx3	T-box 3	5		luteinizing hormone secretion			ISO	O15119 	J:164563 	
MGI:1202879	Tcf7l2	transcription factor 7 like 2, T cell specific, HMG box	19		positive regulation of insulin secretion			IMP		J:155182 	
MGI:1202879	Tcf7l2	transcription factor 7 like 2, T cell specific, HMG box	19		positive regulation of insulin secretion			ISO	Q9NQB0 	J:164563 	
MGI:1202879	Tcf7l2	transcription factor 7 like 2, T cell specific, HMG box	19		regulation of insulin secretion involved in cellular response to glucose stimulus	regulates a function/process that happens in islets of Langerhans,regulates a function/process that happens in type B pancreatic cell		IMP		J:155182 	
MGI:1202879	Tcf7l2	transcription factor 7 like 2, T cell specific, HMG box	19		regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	D4A9H4 	J:73065 	
MGI:1350931	Tcirg1	T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3	19		regulation of insulin secretion			IMP	MGI:1856973 	J:116082 	
MGI:98544	Tcp11	t-complex protein 11	17		negative regulation of exocytosis	happens at the same time as single fertilization		IMP		J:43318 J:237686 	
MGI:104672	Tfap2b	transcription factor AP-2 beta	1		regulation of insulin secretion			ISO	Q92481 	J:164563 	
MGI:1306805	Tff2	trefoil factor 2 (spasmolytic protein 1)	17		negative regulation of gastric acid secretion			IBA	PTN000352578 	J:265628 	
MGI:1306805	Tff2	trefoil factor 2 (spasmolytic protein 1)	17		negative regulation of gastric acid secretion	regulates a function/process that happens in stomach mucosa,regulates a function/process that happens in parietal cell		IMP	MGI:2179101 	J:74338 	
MGI:1354956	Tfr2	transferrin receptor 2	5		positive regulation of peptide hormone secretion			ISO	Q9UP52 	J:164563 	
MGI:98725	Tgfb1	transforming growth factor, beta 1	7		positive regulation of protein secretion			ISO	P01137 	J:164563 	
MGI:98726	Tgfb2	transforming growth factor, beta 2	1		positive regulation of protein secretion			ISO	P61812 	J:164563 	
MGI:98727	Tgfb3	transforming growth factor, beta 3	12		positive regulation of protein secretion			ISO	P10600 	J:164563 	
MGI:2385852	Tifab	TRAF-interacting protein with forkhead-associated domain, family member B	13		negative regulation of saliva secretion			ISO	Q6ZNK6 	J:164563 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of matrix metallopeptidase secretion			ISO	O60603 	J:164563 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of matrix metallopeptidase secretion			ISO	O00206 	J:164563 	
MGI:1914873	Tm7sf3	transmembrane 7 superfamily member 3	6		positive regulation of insulin secretion			ISO	Q9NS93 	J:164563 	
MGI:1915831	Tmed10	transmembrane p24 trafficking protein 10	12		positive regulation of protein secretion			IMP		J:292437 	
MGI:1915831	Tmed10	transmembrane p24 trafficking protein 10	12		positive regulation of protein secretion			ISO	P49755 	J:164563 	
MGI:1098718	Tmem38b	transmembrane protein 38B	4		extracellular matrix constituent secretion	happens in osteoblast,uses CHEBI:3815		IMP	MGI:1921416 	J:258631 	
MGI:1098718	Tmem38b	transmembrane protein 38B	4		secretion by lung epithelial cell involved in lung growth	happens in lung		IMP	MGI:3716065 	J:150355 	
MGI:1919163	Tmem79	transmembrane protein 79	3		regulated exocytosis			IBA	PTN001256350 	J:265628 	
MGI:1919163	Tmem79	transmembrane protein 79	3		regulated exocytosis			IMP		J:202316 	
MGI:1913324	Tmem167	transmembrane protein 167	13		constitutive secretory pathway			ISO	Q8TBQ9 	J:164563 	
MGI:1913324	Tmem167	transmembrane protein 167	13		protein secretion			IBA	PTN000325642 	J:265628 	
MGI:1914745	Tmem167b	transmembrane protein 167B	3		constitutive secretory pathway			ISO	Q9NRX6 	J:164563 	
MGI:2385897	Tmem184a	transmembrane protein 184a	5		regulation of secretion			IMP		J:133652 	
MGI:2684999	Tmf1	TATA element modulatory factor 1	6		luteinizing hormone secretion			IMP	MGI:4867392 	J:193786 	
MGI:2684999	Tmf1	TATA element modulatory factor 1	6		positive regulation of testosterone secretion			IMP	MGI:4867392 	J:193786 	
MGI:104798	Tnf	tumor necrosis factor	17		regulation of insulin secretion			ISO	P01375 	J:164563 	
MGI:104798	Tnf	tumor necrosis factor	17		regulation of protein secretion	regulates a function/process that happens in fat cell		IDA		J:149618 	
MGI:104960	Tnfaip2	tumor necrosis factor, alpha-induced protein 2	12		exocytosis			IBA	PTN000480155 	J:265628 	
MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	6		negative regulation of extracellular matrix constituent secretion	happens in aortic valve,is a part of aortic valve development		IGI	P25119 	J:261826 	
MGI:1314883	Tnfrsf1b	tumor necrosis factor receptor superfamily, member 1b	4		negative regulation of extracellular matrix constituent secretion	happens in aortic valve,is a part of aortic valve development		IGI	P25118 	J:261826 	
MGI:1314891	Tnfrsf11a	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	1		positive regulation of fever generation by positive regulation of prostaglandin secretion			IMP		J:155398 	
MGI:1100089	Tnfsf11	tumor necrosis factor (ligand) superfamily, member 11	14		positive regulation of corticotropin-releasing hormone secretion			IDA		J:155398 	
MGI:1100089	Tnfsf11	tumor necrosis factor (ligand) superfamily, member 11	14		positive regulation of fever generation by positive regulation of prostaglandin secretion			IDA		J:155398 	
MGI:2385297	Tpcn2	two pore segment channel 2	7		regulation of exocytosis			IMP		J:306599 	
MGI:98796	Tph1	tryptophan hydroxylase 1	7		platelet degranulation			IMP		J:87273 	
MGI:2143599	Traf3ip2	TRAF3 interacting protein 2	10		mucus secretion			IMP	MGI:3831153 	J:144320 	
MGI:2444585	Trappc11	trafficking protein particle complex 11	8		constitutive secretory pathway			ISO	Q7Z392 	J:164563 	
MGI:3029307	Trarg1	trafficking regulator of GLUT4 (SLC2A4) 1	11		vesicle fusion to plasma membrane			IMP		J:234039 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		positive regulation of protein secretion			ISO	Q9NZC2 	J:164563 	
MGI:98823	Trh	thyrotropin releasing hormone	6		negative regulation of glutamate secretion			IBA	PTN001048877 	J:265628 	
MGI:98823	Trh	thyrotropin releasing hormone	6		negative regulation of glutamate secretion			ISO	RGD:3903 	J:155856 	
MGI:98823	Trh	thyrotropin releasing hormone	6		positive regulation of gamma-aminobutyric acid secretion			IBA	PTN001048877 	J:265628 	
MGI:98823	Trh	thyrotropin releasing hormone	6		positive regulation of gamma-aminobutyric acid secretion			ISO	RGD:3903 	J:155856 	
MGI:98823	Trh	thyrotropin releasing hormone	6		positive regulation of insulin secretion			IBA	PTN001048877 	J:265628 	
MGI:98823	Trh	thyrotropin releasing hormone	6		positive regulation of insulin secretion			ISO	RGD:3903 	J:155856 	
MGI:2137354	Trim9	tripartite motif-containing 9	12		negative regulation of calcium ion-dependent exocytosis			ISO	RGD:621540 	J:155856 	
MGI:2137354	Trim9	tripartite motif-containing 9	12		synaptic vesicle exocytosis			ISO	AF350422 	J:73065 	
MGI:3612190	Trim72	tripartite motif-containing 72	7		exocytosis			TAS		J:147228 	
MGI:1336991	Trp73	transformation related protein 73	4		cerebrospinal fluid secretion			IMP	MGI:1859911 	J:60896 	
MGI:3522699	Trpa1	transient receptor potential cation channel, subfamily A, member 1	1		positive regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	RGD:1303284 	J:155856 	
MGI:109528	Trpc1	transient receptor potential cation channel, subfamily C, member 1	9		saliva secretion	has the participant salivary gland		IMP	MGI:3764882 	J:127118 	
MGI:109525	Trpc4	transient receptor potential cation channel, subfamily C, member 4	3		gamma-aminobutyric acid secretion			IMP	MGI:2387666 	J:88211 	
MGI:1351901	Trpm2	transient receptor potential cation channel, subfamily M, member 2	10		positive regulation of insulin secretion			ISO	RGD:1311889 	J:155856 	
MGI:1915917	Trpm4	transient receptor potential cation channel, subfamily M, member 4	7		positive regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	RGD:620244 	J:155856 	
MGI:1341787	Trpv1	transient receptor potential cation channel, subfamily V, member 1	11		glutamate secretion			ISO	RGD:628841 	J:155856 	
MGI:1341787	Trpv1	transient receptor potential cation channel, subfamily V, member 1	11		peptide secretion			IMP	MGI:3029186 	J:131042 	
MGI:1341787	Trpv1	transient receptor potential cation channel, subfamily V, member 1	11		positive regulation of gastric acid secretion			ISO	RGD:628841 	J:155856 	
MGI:1926945	Trpv4	transient receptor potential cation channel, subfamily V, member 4	5		vasopressin secretion			IMP	MGI:2667379 	J:84258 	
MGI:1927259	Trpv6	transient receptor potential cation channel, subfamily V, member 6	6		parathyroid hormone secretion			IMP	MGI:3778644 	J:133151 	
MGI:106581	Tsg101	tumor susceptibility gene 101	7		exosomal secretion			IMP		J:231246 	
MGI:106581	Tsg101	tumor susceptibility gene 101	7		positive regulation of exosomal secretion			ISO	Q99816 	J:164563 	
MGI:98864	Ttn	titin	2		positive regulation of protein secretion			ISO	Q8WZ42 	J:164563 	
MGI:3665441	Tvp23a	trans-golgi network vesicle protein 23A	16		protein secretion			IBA	PTN000314393 	J:265628 	
